meter_id,customer_account,read_timestamp,usage_gallons,status,alert_type,latitude,longitude,days_since_read
MD-12407,CUST-1907,2026-02-26 15:43:53.128563,216.4,Success,,39.3922827956306,-76.70248438749698,22
MD-10434,CUST-1434,2026-02-26 15:50:28.128563,270.2,Success,,39.005009842508265,-76.77201206980243,22
MD-10140,CUST-1140,2026-02-26 15:56:21.128563,168.2,Success,,39.36592124099133,-77.15889920525903,22
MD-14968,CUST-1468,2026-02-26 16:01:05.128563,126.4,Success,,39.38068804390409,-77.14943758044176,22
MD-13346,CUST-1346,2026-02-26 16:17:57.128563,127.2,Success,,39.43002816576116,-76.89177053241686,22
MD-14767,CUST-1267,2026-02-26 16:30:50.128563,129.8,Success,,39.01038007364458,-76.90808136974884,22
MD-12623,CUST-2123,2026-02-26 16:39:20.128563,262.8,Success,,39.21043110567255,-76.77453458628338,22
MD-13362,CUST-1362,2026-02-26 16:44:45.128563,6.5,Success,,39.12218918467397,-77.0723989379922,22
MD-12673,CUST-2173,2026-02-26 16:45:28.128563,106.9,Success,,39.58896639338546,-77.12855603290387,22
MD-10402,CUST-1402,2026-02-26 16:45:54.128563,150.4,Success,,39.42843259839328,-76.7834751844655,22
MD-10779,CUST-1779,2026-02-26 16:51:33.128563,199.7,Success,,39.04597188835779,-77.00082233901705,22
MD-13558,CUST-1558,2026-02-26 17:17:43.128563,140.9,Success,,39.04528674865442,-77.14228318000825,22
MD-12826,CUST-2326,2026-02-26 17:25:30.128563,249.8,Success,,39.42756281055284,-76.92312208183105,22
MD-12394,CUST-1894,2026-02-26 17:29:17.128563,143.3,Success,,39.20413514491344,-76.77623399826899,22
MD-14857,CUST-1357,2026-02-26 17:33:13.128563,225.9,Success,,39.37676249597968,-76.91915331257427,22
MD-11070,CUST-2070,2026-02-26 17:34:34.128563,146.2,Success,,39.026136408343454,-77.05404519310483,22
MD-11607,CUST-1107,2026-02-26 17:48:58.128563,280.0,Success,,39.45340906622971,-76.91227953673467,22
MD-14070,CUST-2070,2026-02-26 17:55:32.128563,195.8,Success,,39.440328583964245,-76.74065791102835,22
MD-11374,CUST-2374,2026-02-26 17:59:40.128563,267.7,Success,,39.09494355760453,-77.12973813790995,22
MD-11814,CUST-1314,2026-02-26 18:02:30.128563,128.5,Success,,39.15768856473176,-76.83313199413682,22
MD-11628,CUST-1128,2026-02-26 18:29:43.128563,155.4,Success,,39.03646156103775,-76.93045549739661,22
MD-14025,CUST-2025,2026-02-26 18:49:59.128563,124.5,Success,,39.02954664084498,-77.04805621601459,22
MD-14256,CUST-2256,2026-02-26 18:58:42.128563,83.1,Success,,39.4250153616232,-76.95473663148726,22
MD-14668,CUST-1168,2026-02-26 19:05:31.128563,81.5,Success,,39.58471953219743,-77.1042030160485,22
MD-11380,CUST-2380,2026-02-26 19:08:51.128563,204.2,Success,,39.04338634486368,-77.02855533520197,22
MD-10905,CUST-1905,2026-02-26 19:14:41.128563,153.7,Success,,39.03178374362766,-76.93223166110141,22
MD-10617,CUST-1617,2026-02-26 19:31:27.128563,208.1,Success,,39.41661353339716,-76.7138893145165,21
MD-10716,CUST-1716,2026-02-26 19:39:12.128563,159.1,Failed,Comm_Failure,39.39021933629727,-77.09810308235004,21
MD-14876,CUST-1376,2026-02-26 19:42:18.128563,42.8,Success,,39.29864809017383,-76.84699879521641,21
MD-11938,CUST-1438,2026-02-26 19:47:49.128563,236.9,Success,,39.427312789187695,-76.8574774121457,21
MD-13656,CUST-1656,2026-02-26 19:56:07.128563,150.6,Success,,39.142481344333646,-77.15524215010257,21
MD-11772,CUST-1272,2026-02-26 20:09:50.128563,100.2,Success,,39.58171952492101,-76.99111966418774,21
MD-14236,CUST-2236,2026-02-26 20:51:10.128563,264.8,Success,,39.52700136353256,-77.19348735984354,21
MD-12977,CUST-2477,2026-02-26 21:03:25.128563,82.3,Success,,39.262819069880685,-77.03122559344985,21
MD-14032,CUST-2032,2026-02-26 21:05:05.128563,57.9,Success,,39.00241516731239,-77.1987391191486,21
MD-10240,CUST-1240,2026-02-26 21:34:25.128563,86.6,Failed,Constant,39.38829573667618,-76.83451914591944,21
MD-14525,CUST-1025,2026-02-26 22:01:03.128563,241.5,Success,,39.59120683121239,-76.97657937276736,21
MD-12484,CUST-1984,2026-02-26 22:01:45.128563,106.0,Success,,39.1053068714793,-76.72304700028636,21
MD-14662,CUST-1162,2026-02-26 22:09:42.128563,104.8,Success,,39.44704810269733,-76.97295322769784,21
MD-12586,CUST-2086,2026-02-26 22:13:33.128563,44.5,Success,,39.1478759217825,-76.85871093145497,21
MD-10799,CUST-1799,2026-02-26 22:35:38.128563,152.4,Success,,39.20860304488135,-76.72393806093457,21
MD-12927,CUST-2427,2026-02-26 22:41:47.128563,167.2,Success,,39.49757200651831,-77.12725867520037,21
MD-12293,CUST-1793,2026-02-26 23:04:49.128563,85.3,Success,,39.59898189344037,-76.83676722310324,21
MD-13769,CUST-1769,2026-02-26 23:11:49.128563,105.8,Success,,39.52968340751309,-77.13438752411136,21
MD-10765,CUST-1765,2026-02-26 23:30:35.128563,93.7,Success,,39.15718533856711,-76.77519440674446,21
MD-12714,CUST-2214,2026-02-27 00:11:41.128563,179.4,Success,,39.392059154504615,-77.12572742424501,21
MD-12988,CUST-2488,2026-02-27 00:12:48.128563,59.6,Success,,39.59214219986116,-77.08782640681412,21
MD-10289,CUST-1289,2026-02-27 00:17:47.128563,100.2,Success,,39.04282020833363,-76.91302733889967,21
MD-11871,CUST-1371,2026-02-27 00:33:23.128563,132.8,Success,,39.50420174293265,-76.83926523106426,21
MD-12278,CUST-1778,2026-02-27 00:43:56.128563,203.3,Success,,39.293563335538565,-76.812888904422,21
MD-12254,CUST-1754,2026-02-27 00:51:48.128563,49.8,Success,,39.14101727227088,-77.12120483892177,21
MD-12928,CUST-2428,2026-02-27 00:57:04.128563,276.2,Success,,39.43781208347659,-76.74247213511192,21
MD-13773,CUST-1773,2026-02-27 01:10:46.128563,89.2,Success,,39.08824194273021,-76.9707930841039,21
MD-11803,CUST-1303,2026-02-27 01:27:09.128563,28.9,Success,,39.03989447710486,-76.75204543063425,21
MD-14826,CUST-1326,2026-02-27 01:33:20.128563,156.8,Success,,39.36514303458361,-76.82851043275552,21
MD-12946,CUST-2446,2026-02-27 01:37:07.128563,156.8,Success,,39.413604069379566,-76.90040145448945,21
MD-14492,CUST-2492,2026-02-27 01:38:17.128563,102.9,Success,,39.154826336422026,-76.90556100142985,21
MD-12997,CUST-2497,2026-02-27 01:46:49.128563,50.7,Success,,39.14430722544332,-76.74894676714085,21
MD-13522,CUST-1522,2026-02-27 01:50:29.128563,72.7,Success,,39.35276023982056,-76.72262316052702,21
MD-11739,CUST-1239,2026-02-27 02:01:52.128563,286.8,Success,,39.37523857792825,-76.77701902365203,21
MD-12739,CUST-2239,2026-02-27 02:07:19.128563,218.3,Success,,39.37944053708112,-76.87776098701006,21
MD-14366,CUST-2366,2026-02-27 02:17:55.128563,107.9,Success,,39.24544562073966,-76.99652310876287,21
MD-10937,CUST-1937,2026-02-27 02:20:39.128563,206.7,Success,,39.424282510761415,-77.01877007569273,21
MD-13893,CUST-1893,2026-02-27 02:45:20.128563,0.0,Success,,39.53559371720129,-76.70483695273657,21
MD-12517,CUST-2017,2026-02-27 03:01:15.128563,0.0,Success,,39.05775034994264,-76.97427057699976,21
MD-13595,CUST-1595,2026-02-27 03:06:10.128563,241.7,Success,,39.30151901055424,-76.82289906705732,21
MD-11545,CUST-1045,2026-02-27 03:06:34.128563,187.5,Success,,39.48225118458245,-76.79624420184743,21
MD-13996,CUST-1996,2026-02-27 03:15:00.128563,0.0,Success,,39.35176070591597,-76.81727077637657,21
MD-14130,CUST-2130,2026-02-27 03:19:37.128563,130.6,Success,,39.538955450204895,-77.07073763072752,21
MD-12427,CUST-1927,2026-02-27 03:23:25.128563,145.0,Success,,39.58663410712359,-77.03401152391939,21
MD-13226,CUST-1226,2026-02-27 03:35:01.128563,82.3,Success,,39.28097314060372,-77.1265714256799,21
MD-11005,CUST-2005,2026-02-27 03:35:26.128563,181.5,Success,,39.19414656242371,-76.8532870989502,21
MD-14937,CUST-1437,2026-02-27 04:01:12.128563,248.4,Success,,39.37739303233461,-76.90478135961054,21
MD-11221,CUST-2221,2026-02-27 04:56:15.128563,174.8,Success,,39.38243451022398,-77.12301950294778,21
MD-12031,CUST-1531,2026-02-27 04:58:02.128563,72.1,Success,,39.50758877546761,-77.03999755711934,21
MD-10271,CUST-1271,2026-02-27 05:02:30.128563,35.1,Success,,39.10026005265938,-76.70067605753289,21
MD-14015,CUST-2015,2026-02-27 05:03:42.128563,103.7,Success,,39.29318633825925,-77.02489243493424,21
MD-13729,CUST-1729,2026-02-27 05:08:32.128563,0.0,Success,,39.415146015971736,-76.9865786055522,21
MD-12527,CUST-2027,2026-02-27 05:11:18.128563,198.5,Success,,39.53088184857612,-77.12516124721478,21
MD-10449,CUST-1449,2026-02-27 05:15:09.128563,65.3,Success,,39.52248625486537,-76.90577808617974,21
MD-11123,CUST-2123,2026-02-27 05:18:52.128563,58.6,Success,,39.17333237962453,-77.00591927601984,21
MD-10235,CUST-1235,2026-02-27 05:24:14.128563,200.7,Success,,39.26618738796209,-77.10861304866826,21
MD-10219,CUST-1219,2026-02-27 05:38:18.128563,156.5,Success,,39.33888766865171,-77.0319451768897,21
MD-12509,CUST-2009,2026-02-27 05:43:18.128563,44.2,Success,,39.07860873266017,-76.76519150077507,21
MD-14102,CUST-2102,2026-02-27 05:49:57.128563,258.1,Success,,39.42039469733271,-77.11708501198025,21
MD-14371,CUST-2371,2026-02-27 05:50:06.128563,106.3,Success,,39.0265772585982,-76.97574214639089,21
MD-10978,CUST-1978,2026-02-27 05:52:18.128563,23.3,Success,,39.41052580235302,-76.94529906523452,21
MD-12147,CUST-1647,2026-02-27 06:04:28.128563,83.7,Failed,Comm_Failure,39.05623491963583,-76.82520685496159,21
MD-10728,CUST-1728,2026-02-27 06:23:29.128563,106.8,Success,,39.55833721622135,-76.7937744341397,21
MD-11790,CUST-1290,2026-02-27 06:26:46.128563,0.0,Success,,39.10290779858882,-76.85667006300835,21
MD-10766,CUST-1766,2026-02-27 06:57:22.128563,147.2,Failed,Tamper,39.587670457867695,-76.8836448450169,21
MD-10234,CUST-1234,2026-02-27 07:00:48.128563,321.5,Success,,39.16564508164165,-77.03769137884426,21
MD-10472,CUST-1472,2026-02-27 07:18:16.128563,28.8,Success,,39.01811520920232,-76.83835502582859,21
MD-12629,CUST-2129,2026-02-27 07:24:42.128563,111.6,Success,,39.433636366826775,-77.11485220787398,21
MD-11611,CUST-1111,2026-02-27 07:29:49.128563,24.9,Success,,39.12955536056337,-76.9130442969833,21
MD-12178,CUST-1678,2026-02-27 07:47:55.128563,311.9,Success,,39.02781196166057,-76.78904130970562,21
MD-10053,CUST-1053,2026-02-27 07:49:37.128563,198.9,Success,,39.2441274375748,-77.19120504189374,21
MD-14570,CUST-1070,2026-02-27 08:05:16.128563,102.3,Success,,39.560372479077145,-76.80768004276554,21
MD-10761,CUST-1761,2026-02-27 08:10:18.128563,159.8,Success,,39.52382136091568,-77.08433584384652,21
MD-13816,CUST-1816,2026-02-27 08:20:12.128563,119.4,Success,,39.57262716013254,-77.08334885622085,21
MD-13912,CUST-1912,2026-02-27 08:22:49.128563,230.8,Failed,Tamper,39.47953626377492,-76.79599428995162,21
MD-12272,CUST-1772,2026-02-27 08:26:10.128563,95.9,Success,,39.13705107409916,-76.73456345354275,21
MD-10420,CUST-1420,2026-02-27 08:48:26.128563,314.9,Success,,39.486123509702,-76.98637640188414,21
MD-12283,CUST-1783,2026-02-27 08:50:38.128563,71.5,Success,,39.02013550898835,-77.09000989755091,21
MD-14487,CUST-2487,2026-02-27 09:14:09.128563,103.8,Success,,39.34478524237311,-76.94432060563332,21
MD-14689,CUST-1189,2026-02-27 09:14:12.128563,111.4,Success,,39.303201192586286,-76.79088098590404,21
MD-11492,CUST-2492,2026-02-27 09:42:32.128563,104.9,Success,,39.225298344792975,-77.02083853570531,21
MD-11644,CUST-1144,2026-02-27 09:50:23.128563,65.0,Success,,39.11024335550546,-76.96904035329469,21
MD-10775,CUST-1775,2026-02-27 09:57:29.128563,24.4,Success,,39.43365721970382,-76.88465640584384,21
MD-14666,CUST-1166,2026-02-27 10:12:04.128563,98.7,Success,,39.28335807647713,-76.80552083249484,21
MD-10515,CUST-1515,2026-02-27 10:19:41.128563,210.4,Failed,Constant,39.53358283429693,-77.19143895710143,21
MD-14053,CUST-2053,2026-02-27 10:27:16.128563,165.6,Success,,39.53869864776085,-77.17679782071042,21
MD-12069,CUST-1569,2026-02-27 10:35:04.128563,224.1,Success,,39.20692427021593,-77.17467733677815,21
MD-13005,CUST-1005,2026-02-27 11:08:09.128563,43.2,Success,,39.10973259053793,-76.87773743216482,21
MD-13386,CUST-1386,2026-02-27 11:28:42.128563,84.7,Success,,39.21274069266969,-76.95321128066391,21
MD-12788,CUST-2288,2026-02-27 11:37:29.128563,113.5,Success,,39.40425038775532,-76.78562096312834,21
MD-14365,CUST-2365,2026-02-27 12:03:35.128563,317.8,Success,,39.07154694679156,-77.03544828447612,21
MD-12567,CUST-2067,2026-02-27 12:22:28.128563,202.1,Success,,39.502889499225816,-76.9597343284208,21
MD-11956,CUST-1456,2026-02-27 12:30:10.128563,0.0,Success,,39.32956500487695,-77.01405100471253,21
MD-14727,CUST-1227,2026-02-27 12:39:16.128563,110.9,Success,,39.16892102406414,-77.01010486926103,21
MD-14486,CUST-2486,2026-02-27 12:41:52.128563,183.7,Failed,Tamper,39.47555229602014,-76.76729148235194,21
MD-10456,CUST-1456,2026-02-27 13:21:26.128563,141.4,Success,,39.59519820540891,-76.71538200136645,21
MD-12949,CUST-2449,2026-02-27 13:24:10.128563,19.6,Success,,39.41360329332005,-76.81498034215895,21
MD-11500,CUST-1000,2026-02-27 13:37:58.128563,212.3,Success,,39.55131123075535,-77.17317391799516,21
MD-12933,CUST-2433,2026-02-27 13:41:39.128563,226.4,Success,,39.18266606939422,-76.81612959507365,21
MD-14679,CUST-1179,2026-02-27 13:48:10.128563,170.1,Failed,Zero,39.32686776922206,-77.04998679726755,21
MD-13502,CUST-1502,2026-02-27 14:11:26.128563,153.6,Success,,39.10490214927973,-77.12021138360664,21
MD-10859,CUST-1859,2026-02-27 14:16:14.128563,200.6,Success,,39.26980791053109,-76.99750148056152,21
MD-13492,CUST-1492,2026-02-27 14:38:11.128563,189.7,Success,,39.37811134143274,-76.7339770818807,21
MD-10666,CUST-1666,2026-02-27 14:51:56.128563,129.6,Success,,39.145397886872246,-76.75546254162664,21
MD-14181,CUST-2181,2026-02-27 15:14:05.128563,109.3,Success,,39.22459533876771,-76.74446312154676,21
MD-10020,CUST-1020,2026-02-27 15:27:26.128563,267.3,Success,,39.06632481865004,-77.17100121376365,21
MD-10146,CUST-1146,2026-02-27 15:32:34.128563,51.0,Success,,39.334585436005895,-77.18034025616576,21
MD-12089,CUST-1589,2026-02-27 15:42:50.128563,266.2,Success,,39.47814693944558,-77.00294330824364,21
MD-13920,CUST-1920,2026-02-27 15:46:27.128563,298.4,Success,,39.46979301435944,-77.16485619298504,21
MD-10504,CUST-1504,2026-02-27 15:47:52.128563,97.9,Success,,39.0073743966934,-76.74686630135508,21
MD-11099,CUST-2099,2026-02-27 15:53:57.128563,177.7,Success,,39.57293382600555,-76.95920547244606,21
MD-10641,CUST-1641,2026-02-27 16:04:00.128563,283.5,Success,,39.550213027128336,-76.74820850734918,21
MD-14097,CUST-2097,2026-02-27 16:07:44.128563,102.8,Success,,39.43482569247863,-76.77730652620377,21
MD-12238,CUST-1738,2026-02-27 16:10:39.128563,117.4,Success,,39.32270269388958,-77.119885611989,21
MD-13542,CUST-1542,2026-02-27 16:10:47.128563,220.4,Success,,39.41173996805787,-76.95327914971872,21
MD-11780,CUST-1280,2026-02-27 16:11:38.128563,37.5,Success,,39.198545149846815,-76.98804370625619,21
MD-10413,CUST-1413,2026-02-27 16:18:50.128563,252.2,Success,,39.068574771502114,-77.10851330829257,21
MD-13752,CUST-1752,2026-02-27 16:25:57.128563,250.2,Success,,39.35722401992934,-76.94853303145838,21
MD-11655,CUST-1155,2026-02-27 16:27:33.128563,126.4,Success,,39.311044526840746,-76.76453966957506,21
MD-14183,CUST-2183,2026-02-27 16:31:10.128563,103.2,Success,,39.36547237332798,-76.95161191220613,21
MD-12823,CUST-2323,2026-02-27 16:34:43.128563,37.6,Success,,39.00924897506904,-77.083371179273,21
MD-14448,CUST-2448,2026-02-27 16:41:52.128563,188.5,Success,,39.38756051088056,-76.85555344598377,21
MD-11884,CUST-1384,2026-02-27 17:01:09.128563,147.9,Success,,39.2561412523937,-77.01596514739136,21
MD-14063,CUST-2063,2026-02-27 17:09:25.128563,175.5,Success,,39.41066942907792,-76.88846448329875,21
MD-13377,CUST-1377,2026-02-27 17:35:36.128563,72.8,Success,,39.184376185945375,-77.19830800671302,21
MD-13913,CUST-1913,2026-02-27 17:39:30.128563,82.4,Success,,39.1629200897451,-77.00651946024114,21
MD-11139,CUST-2139,2026-02-27 17:44:15.128563,206.1,Success,,39.20966858447018,-77.18907431139611,21
MD-12806,CUST-2306,2026-02-27 17:48:13.128563,143.6,Failed,Constant,39.32241464953613,-76.85863941113234,21
MD-14421,CUST-2421,2026-02-27 17:50:50.128563,63.1,Success,,39.16008226925535,-76.74430273159636,21
MD-11905,CUST-1405,2026-02-27 17:57:13.128563,185.8,Success,,39.06019863192724,-77.02079888065309,21
MD-10180,CUST-1180,2026-02-27 18:09:09.128563,200.1,Success,,39.2253892412958,-76.95960929102544,21
MD-13613,CUST-1613,2026-02-27 18:31:03.128563,181.7,Success,,39.180379157149005,-76.9682492169164,21
MD-11778,CUST-1278,2026-02-27 18:39:54.128563,115.7,Success,,39.34907475886663,-77.07605151362456,21
MD-14186,CUST-2186,2026-02-27 18:45:39.128563,337.9,Success,,39.21836333004243,-77.13377160456656,21
MD-13822,CUST-1822,2026-02-27 19:02:51.128563,146.4,Success,,39.1545472694988,-77.07572114649163,21
MD-12210,CUST-1710,2026-02-27 19:13:15.128563,50.0,Success,,39.34953101783076,-76.96830825706684,21
MD-12350,CUST-1850,2026-02-27 19:19:27.128563,234.8,Success,,39.34393377453375,-76.83782153258508,21
MD-13140,CUST-1140,2026-02-27 19:30:45.128563,217.7,Failed,Comm_Failure,39.54888958545899,-77.12386993494407,20
MD-14891,CUST-1391,2026-02-27 19:32:52.128563,52.5,Failed,Comm_Failure,39.54180782350085,-77.13509722066706,20
MD-13440,CUST-1440,2026-02-27 19:58:19.128563,161.6,Success,,39.159089401330206,-77.00523619581372,20
MD-14479,CUST-2479,2026-02-27 20:24:30.128563,234.3,Success,,39.40780552049439,-76.85515565966885,20
MD-12551,CUST-2051,2026-02-27 20:27:19.128563,0.0,Success,,39.00806642639005,-76.8328451666957,20
MD-13276,CUST-1276,2026-02-27 20:32:13.128563,243.6,Success,,39.40631405638607,-77.18961795513778,20
MD-12502,CUST-2002,2026-02-27 20:41:57.128563,123.5,Failed,Zero,39.27813133398161,-76.72609749081877,20
MD-10943,CUST-1943,2026-02-27 20:57:26.128563,142.1,Success,,39.23349876990809,-77.08919540588043,20
MD-10354,CUST-1354,2026-02-27 21:00:10.128563,148.5,Success,,39.16775662231394,-76.84123156824369,20
MD-14963,CUST-1463,2026-02-27 21:06:54.128563,174.7,Success,,39.393682226449215,-76.9943296047925,20
MD-12154,CUST-1654,2026-02-27 21:20:44.128563,49.2,Success,,39.51365719934183,-76.75886524171526,20
MD-14456,CUST-2456,2026-02-27 21:28:22.128563,57.4,Success,,39.11989255220482,-76.89209055010507,20
MD-11999,CUST-1499,2026-02-27 21:29:55.128563,90.4,Success,,39.4463191685329,-76.72000754588116,20
MD-10308,CUST-1308,2026-02-27 21:46:26.128563,193.8,Success,,39.16173701595147,-76.95082405434478,20
MD-11432,CUST-2432,2026-02-27 21:57:53.128563,218.8,Success,,39.1794385857653,-76.99949509011351,20
MD-12532,CUST-2032,2026-02-27 22:04:11.128563,194.4,Success,,39.37082568724905,-77.15334941082138,20
MD-13402,CUST-1402,2026-02-27 22:51:48.128563,165.6,Success,,39.52132247732364,-76.84439641963299,20
MD-11233,CUST-2233,2026-02-27 22:52:35.128563,356.4,Success,,39.07811360952048,-76.80954237392274,20
MD-12359,CUST-1859,2026-02-27 23:06:17.128563,182.7,Success,,39.051398516428186,-77.00109220243887,20
MD-14946,CUST-1446,2026-02-27 23:07:29.128563,90.8,Failed,Constant,39.48486620796861,-76.89686696823382,20
MD-13222,CUST-1222,2026-02-27 23:09:22.128563,259.6,Success,,39.39569410265259,-76.82742417323661,20
MD-14163,CUST-2163,2026-02-27 23:12:49.128563,3.1,Success,,39.51374642501497,-77.05515198970062,20
MD-13728,CUST-1728,2026-02-27 23:16:42.128563,54.0,Success,,39.06001085401459,-76.74005290959052,20
MD-14584,CUST-1084,2026-02-27 23:18:44.128563,134.9,Success,,39.53399848954868,-76.72889966926174,20
MD-12940,CUST-2440,2026-02-27 23:33:03.128563,229.7,Success,,39.11223410161583,-76.73931629865024,20
MD-12434,CUST-1934,2026-02-27 23:53:49.128563,168.0,Success,,39.340925004472496,-76.90258481132051,20
MD-13063,CUST-1063,2026-02-28 00:31:26.128563,107.7,Success,,39.03123143902038,-77.01407534864802,20
MD-13951,CUST-1951,2026-02-28 00:39:13.128563,83.3,Success,,39.53440715736328,-77.07193445451894,20
MD-14782,CUST-1282,2026-02-28 00:42:14.128563,14.7,Success,,39.17824617467788,-77.05910725169772,20
MD-10578,CUST-1578,2026-02-28 00:46:27.128563,31.7,Success,,39.54895914106218,-77.1796501023731,20
MD-14333,CUST-2333,2026-02-28 00:47:38.128563,166.0,Success,,39.03323443801256,-77.0116161298978,20
MD-12899,CUST-2399,2026-02-28 00:48:45.128563,173.0,Success,,39.58553600273754,-76.95905455697127,20
MD-13064,CUST-1064,2026-02-28 00:54:01.128563,28.8,Success,,39.02289216356122,-76.8379617891048,20
MD-13755,CUST-1755,2026-02-28 00:54:44.128563,0.0,Success,,39.38368106369526,-76.82762465347405,20
MD-11236,CUST-2236,2026-02-28 01:09:01.128563,284.2,Success,,39.06583428074827,-76.90935863401947,20
MD-12676,CUST-2176,2026-02-28 01:09:05.128563,178.0,Success,,39.152604052546565,-77.01098461656285,20
MD-12186,CUST-1686,2026-02-28 01:17:27.128563,36.1,Success,,39.07751035068525,-76.96962889136941,20
MD-12162,CUST-1662,2026-02-28 01:21:55.128563,189.9,Success,,39.22248251852691,-77.13502254796154,20
MD-13454,CUST-1454,2026-02-28 01:42:30.128563,0.0,Success,,39.273361522501,-77.14214335021552,20
MD-14194,CUST-2194,2026-02-28 01:46:32.128563,0.0,Success,,39.05248776345056,-77.07696292886159,20
MD-10834,CUST-1834,2026-02-28 01:53:06.128563,147.2,Success,,39.21903076652509,-76.98628216522435,20
MD-12522,CUST-2022,2026-02-28 03:10:05.128563,179.4,Success,,39.314571590024855,-77.04246706236954,20
MD-14080,CUST-2080,2026-02-28 03:44:34.128563,200.7,Success,,39.09088926781798,-76.80303064673403,20
MD-10068,CUST-1068,2026-02-28 03:53:17.128563,178.9,Success,,39.50374002388526,-76.76033675049209,20
MD-12830,CUST-2330,2026-02-28 04:03:10.128563,13.7,Success,,39.18642211413494,-77.18920504442866,20
MD-13676,CUST-1676,2026-02-28 04:05:40.128563,155.9,Failed,Zero,39.59062878757116,-77.13204630885366,20
MD-14422,CUST-2422,2026-02-28 04:07:39.128563,250.4,Success,,39.070224889613065,-76.77868869126209,20
MD-13055,CUST-1055,2026-02-28 04:19:13.128563,81.5,Failed,Constant,39.50016453521295,-76.80592799301604,20
MD-14655,CUST-1155,2026-02-28 04:31:26.128563,322.4,Success,,39.236088330353176,-77.18295106916662,20
MD-10390,CUST-1390,2026-02-28 04:33:05.128563,78.1,Success,,39.11551794926289,-77.1839077983923,20
MD-10484,CUST-1484,2026-02-28 04:40:31.128563,89.5,Success,,39.553278795317645,-77.09677865393547,20
MD-10352,CUST-1352,2026-02-28 05:11:45.128563,218.6,Success,,39.19730717292539,-76.92765595328301,20
MD-14838,CUST-1338,2026-02-28 05:16:57.128563,258.1,Failed,Comm_Failure,39.598392366983866,-76.70546301181608,20
MD-14580,CUST-1080,2026-02-28 05:22:22.128563,166.8,Success,,39.15769381572744,-76.85516289944859,20
MD-11979,CUST-1479,2026-02-28 05:24:15.128563,182.6,Success,,39.06198028668797,-76.80169977175082,20
MD-10089,CUST-1089,2026-02-28 05:36:27.128563,191.1,Success,,39.21902741608567,-76.85836169478881,20
MD-10835,CUST-1835,2026-02-28 05:39:24.128563,168.7,Success,,39.52765038615864,-77.0808037789055,20
MD-14137,CUST-2137,2026-02-28 05:50:57.128563,177.0,Success,,39.04170467790912,-77.17398507652508,20
MD-11434,CUST-2434,2026-02-28 05:54:00.128563,136.6,Success,,39.430622017025605,-76.84581350198864,20
MD-13895,CUST-1895,2026-02-28 06:04:57.128563,230.1,Success,,39.37179849097183,-77.0363272293005,20
MD-12663,CUST-2163,2026-02-28 06:06:48.128563,74.1,Failed,Tamper,39.45023335625442,-76.79856681380123,20
MD-14824,CUST-1324,2026-02-28 06:13:48.128563,145.0,Success,,39.32522519073237,-77.16738366936626,20
MD-10622,CUST-1622,2026-02-28 06:23:48.128563,300.6,Success,,39.30660285812675,-76.7551993024378,20
MD-14657,CUST-1157,2026-02-28 06:29:10.128563,74.7,Success,,39.34300939565957,-77.18332815107053,20
MD-10178,CUST-1178,2026-02-28 06:33:27.128563,128.8,Success,,39.44402156699051,-76.76371674082102,20
MD-12526,CUST-2026,2026-02-28 06:34:07.128563,183.6,Success,,39.18348154946969,-77.17068564978871,20
MD-13117,CUST-1117,2026-02-28 06:37:10.128563,89.5,Success,,39.58277773645713,-77.00377757791153,20
MD-13815,CUST-1815,2026-02-28 06:39:52.128563,6.6,Success,,39.51048357478047,-77.17205586587346,20
MD-11225,CUST-2225,2026-02-28 06:54:57.128563,139.6,Success,,39.14922429357989,-76.8914617349969,20
MD-10718,CUST-1718,2026-02-28 06:55:56.128563,120.9,Success,,39.449715965284746,-76.94335320877025,20
MD-10092,CUST-1092,2026-02-28 07:31:21.128563,93.8,Success,,39.004655789002456,-76.97803317514844,20
MD-11354,CUST-2354,2026-02-28 07:39:12.128563,103.9,Success,,39.354917278413225,-77.05902083642869,20
MD-14738,CUST-1238,2026-02-28 07:40:43.128563,40.8,Success,,39.5255603552672,-77.0783083603697,20
MD-13195,CUST-1195,2026-02-28 08:01:20.128563,0.0,Failed,Zero,39.58946841422824,-77.09284586891908,20
MD-10324,CUST-1324,2026-02-28 08:08:14.128563,69.5,Success,,39.51501363309546,-76.82273023365231,20
MD-14581,CUST-1081,2026-02-28 08:09:42.128563,71.2,Success,,39.34545005011218,-76.84013708219965,20
MD-14537,CUST-1037,2026-02-28 08:22:11.128563,125.7,Success,,39.32094287051388,-76.90208255154964,20
MD-13159,CUST-1159,2026-02-28 08:26:54.128563,175.1,Success,,39.23442153041287,-77.0788471581668,20
MD-10492,CUST-1492,2026-02-28 08:46:29.128563,156.2,Success,,39.09884462301796,-77.14664251406582,20
MD-10257,CUST-1257,2026-02-28 08:49:42.128563,93.4,Success,,39.17659304653874,-76.98163872092216,20
MD-10569,CUST-1569,2026-02-28 09:04:04.128563,121.9,Success,,39.4537990718881,-76.71678259495785,20
MD-12209,CUST-1709,2026-02-28 09:06:26.128563,149.9,Success,,39.407123546528624,-76.86091035329397,20
MD-11608,CUST-1108,2026-02-28 09:20:50.128563,175.8,Success,,39.15920548488416,-77.00287900608255,20
MD-10210,CUST-1210,2026-02-28 09:23:55.128563,195.7,Success,,39.30552695114763,-76.70406272765885,20
